ID,Occupant,Address,City,State,ZipCode,FIPS,Phone,Publisher,Year
201434523,BERKSHIRE HILLS MEDIATION SVC,27|HENRY AVE,PITTSFIELD,MA,1201,25003,4134421800,InfoGroup,2014
201434600,,631|NORTH ST,PITTSFIELD,MA,1201,25003,4134992054,InfoGroup,2014
201433825,MASSACHUSETTS COMMONWEALTH,184|NORTH ST,PITTSFIELD,MA,1201,25003,4134477342,InfoGroup,2014
201433845,,725|NORTH ST,PITTSFIELD,MA,1201,25003,4134966838,InfoGroup,2014
201433936,TRUSTCO BANK,1|DAN FOX DR,PITTSFIELD,MA,1201,25003,4134421330,InfoGroup,2014
201433994,,195|SOUTH ST,PITTSFIELD,MA,1201,25003,4134993440,InfoGroup,2014
201434097,DWYER FUNERAL HOME INC,776|NORTH ST,PITTSFIELD,MA,1201,25003,4134425094,InfoGroup,2014
201434688,,623|LAKEWAY DR,PITTSFIELD,MA,1201,25003,4134429431,InfoGroup,2014
201434153,BERKSHIRE MEDICAL CTR,725|NORTH ST,PITTSFIELD,MA,1201,25003,4134472747,InfoGroup,2014
201434239,ADRIEN'S DINER,145|WAHCONAH ST,PITTSFIELD,MA,1201,25003,4132365928,InfoGroup,2014
201434264,CAMPOLI & MONTELEONE,27|WILLIS ST,PITTSFIELD,MA,1201,25003,4134436485,InfoGroup,2014
201434304,NEW ENGLAND BRAKE & MUFFLER,814|EAST ST,PITTSFIELD,MA,1201,25003,4134427700,InfoGroup,2014
201434438,CARDIOLOGY SERVICES AT BHS,777|NORTH ST,PITTSFIELD,MA,1201,25003,4133957580,InfoGroup,2014
201434465,QUEST DIAGNOSTICS,42|SUMMER ST,PITTSFIELD,MA,1201,25003,4134998718,InfoGroup,2014
201434524,,99|WEST ST,PITTSFIELD,MA,1201,25003,4134990593,InfoGroup,2014
201434554,LEWIS C ALLEGRONE INC,76|EAST ST,PITTSFIELD,MA,1201,25003,4133950829,InfoGroup,2014
201434663,ANIMAL DREAMS INC,441|NORTH ST,PITTSFIELD,MA,1201,25003,4135281328,InfoGroup,2014
201434713,,777|NORTH ST,PITTSFIELD,MA,1201,25003,4134472745,InfoGroup,2014
201434744,GREYLOCK OUTDOORS,506|EAST ST,PITTSFIELD,MA,1201,25003,4133441100,InfoGroup,2014
201434864,SUNCROSS,1319|W HOUSATONIC ST,PITTSFIELD,MA,1201,25003,4134990310,InfoGroup,2014
201434771,ELM ST FLORIST,337|ELM ST,PITTSFIELD,MA,1201,25003,4134995674,InfoGroup,2014
201434819,LICHTENSTEIN CENTER FOR ARTS,28|RENNE AVE,PITTSFIELD,MA,1201,25003,4134999348,InfoGroup,2014
201434950,MANU-TECH IND INC,17|TACONIC PARK DR,PITTSFIELD,MA,1201,25003,4134477794,InfoGroup,2014
201434981,FRANZ J FORSTER REAL ESTATE,16|WELLESLEY ST,PITTSFIELD,MA,1201,25003,4134993900,InfoGroup,2014
201434855,BERKSHIRE BANK,609|MERRILL RD,PITTSFIELD,MA,1201,25003,4134434421,InfoGroup,2014
201435025,BILL'S AUTOMOTIVE,32|CURTIS ST,PITTSFIELD,MA,1201,25003,4134421810,InfoGroup,2014
201435091,BERKSHIRE MEDICAL CTR,725|NORTH ST,PITTSFIELD,MA,1201,25003,4134472000,InfoGroup,2014
201434955,TOOMEY APPLIANCE INC,345|NORTH ST,PITTSFIELD,MA,1201,25003,4134482270,InfoGroup,2014
201435011,COUNTY AUTO APPRAISAL SVC,323|FENN ST,PITTSFIELD,MA,1201,25003,4134437371,InfoGroup,2014
201435073,PERFORMANCE AUTOMOTIVE,34|PARKER ST,PITTSFIELD,MA,1201,25003,4134992665,InfoGroup,2014
201435097,BERKSHIRE MEDICAL CTR,725|NORTH ST,PITTSFIELD,MA,1201,25003,4134472000,InfoGroup,2014
201435196,GIRL'S INC OF THE BERKSHIRES,165|EAST ST,PITTSFIELD,MA,1201,25003,4134424101,InfoGroup,2014
201435146,LYON AVIATION,832|TAMARACK RD,PITTSFIELD,MA,1201,25003,4134436700,InfoGroup,2014
201435236,COLONIAL GARDENS,3|HIGHVIEW DR,PITTSFIELD,MA,1201,25003,4134429141,InfoGroup,2014
201435265,WAHCONAH HEIGHTS HOUSING PRJCT,335|WAHCONAH ST,PITTSFIELD,MA,1201,25003,4134969749,InfoGroup,2014
201435358,MOUNTAIN MEDICINE,1450|EAST ST,PITTSFIELD,MA,1201,25003,4134424700,InfoGroup,2014
201435293,SIDELINE SALOON,434|FENN ST,PITTSFIELD,MA,1201,25003,4134997337,InfoGroup,2014
201435378,ALLISON HULL & MALNATI INC,152|NORTH ST,PITTSFIELD,MA,1201,25003,4134482260,InfoGroup,2014
201435427,MAMMOGRAPHY OFFICE-BERKSHIRE,777|NORTH ST,PITTSFIELD,MA,1201,25003,4134998591,InfoGroup,2014
201435384,SAFE STORAGE,901|CRANE AVE,PITTSFIELD,MA,1201,25003,4132369009,InfoGroup,2014
201435463,SOUND SELLER PRODUCTIONS,53|BIRCH GROVE RD,PITTSFIELD,MA,1201,25003,4134993899,InfoGroup,2014
201435499,JUNY'S GLASS INC,6|GOODRICH ST,PITTSFIELD,MA,1201,25003,4134431006,InfoGroup,2014
201435487,TURNED WORKS,146|RIDGE AVE,PITTSFIELD,MA,1201,25003,4134432907,InfoGroup,2014
201435539,AMERI PRIDE SVC,1502|W HOUSATONIC ST,PITTSFIELD,MA,1201,25003,4134477323,InfoGroup,2014
201435596,DEPARTMENT-CONSERVATION,720|SOUTH ST,PITTSFIELD,MA,1201,25003,4134428928,InfoGroup,2014
201435641,,75|NORTH ST,PITTSFIELD,MA,1201,25003,4134471900,InfoGroup,2014
201435606,QWIK MART,1245|W HOUSATONIC ST,PITTSFIELD,MA,1201,25003,4134647902,InfoGroup,2014
201435682,,333|EAST ST,PITTSFIELD,MA,1201,25003,4134990412,InfoGroup,2014
201435732,BERKSHIRE MEDICAL CTR,725|NORTH ST,PITTSFIELD,MA,1201,25003,4134472000,InfoGroup,2014
201435688,BERKSHIRE MEDICAL GROUP PC,777|NORTH ST,PITTSFIELD,MA,1201,25003,4134998510,InfoGroup,2014
201435781,PEACOCK NAILS,893|DALTON AVE,PITTSFIELD,MA,1201,25003,4134457245,InfoGroup,2014
201435779,SUBWAY,555|HUBBARD AVE,PITTSFIELD,MA,1201,25003,4134422539,InfoGroup,2014
201435877,MARTINO GLASS CO,122|TYLER ST,PITTSFIELD,MA,1201,25003,4134990146,InfoGroup,2014
201435873,BERKSHIRE MEDICAL CTR,725|NORTH ST,PITTSFIELD,MA,1201,25003,4134472000,InfoGroup,2014
201435905,PITTSFIELD BOYS & GIRLS CLUB,16|MELVILLE ST,PITTSFIELD,MA,1201,25003,4134426106,InfoGroup,2014
201435954,,725|NORTH ST,PITTSFIELD,MA,1201,25003,4136370154,InfoGroup,2014
201435915,RADIATION ONCOLOGY,725|NORTH ST,PITTSFIELD,MA,1201,25003,4134472461,InfoGroup,2014
201436022,WAHCONAH PACKAGE & VARIETY,1|WILSON ST,PITTSFIELD,MA,1201,25003,4134477400,InfoGroup,2014
201436009,TAHITI TAKEOUT RSTRNT & LOUNGE,101|WAHCONAH ST,PITTSFIELD,MA,1201,25003,4134994711,InfoGroup,2014
201436079,QUEST CONNECT,184|NORTH ST,PITTSFIELD,MA,1201,25003,4134429500,InfoGroup,2014
201436112,COUNSELING CENTER-BERKSHIRES,34|DEPOT ST,PITTSFIELD,MA,1201,25003,4134994090,InfoGroup,2014
201436157,BAROCO CORP,4|WESTVIEW RD,PITTSFIELD,MA,1201,25003,4134455905,InfoGroup,2014
201436168,LAMAR OUTDOOR ADVERTISING,850|TAMARACK RD,PITTSFIELD,MA,1201,25003,4134477771,InfoGroup,2014
201436181,TD BANK,99|WEST ST,PITTSFIELD,MA,1201,25003,4134458221,InfoGroup,2014
201436252,FAMILY CHILD CARE,152|NORTH ST,PITTSFIELD,MA,1201,25003,4134430676,InfoGroup,2014
201436250,JUICE N' JAVA COFFEE HOUSE,216|ELM ST,PITTSFIELD,MA,1201,25003,4133441344,InfoGroup,2014
201436323,BRAZEE & HUBAN,55|WENDELL AVE,PITTSFIELD,MA,1201,25003,4134439157,InfoGroup,2014
201436278,HILLCREST DENTAL CARE,788|SOUTH ST,PITTSFIELD,MA,1201,25003,4134456680,InfoGroup,2014
201436354,,725|NORTH ST,PITTSFIELD,MA,1201,25003,4134472000,InfoGroup,2014
201436406,B H S MANAGEMENT SVC INC,725|NORTH ST,PITTSFIELD,MA,1201,25003,4134472000,InfoGroup,2014
201436379,MULLEN BROS INC,50|DOWNING TWO PARK,PITTSFIELD,MA,1201,25003,4134990815,InfoGroup,2014
201436468,REDBOX,107|WEST ST,PITTSFIELD,MA,1201,25003,4130001111,InfoGroup,2014
201436460,HARRY'S SUPERMARKET INC,37|ELM ST,PITTSFIELD,MA,1201,25003,4134437247,InfoGroup,2014
201436519,BAY STATE MRI & IMAGING CTR,725|NORTH ST,PITTSFIELD,MA,1201,25003,4134472549,InfoGroup,2014
201436551,CURVES,452|W HOUSATONIC ST,PITTSFIELD,MA,1201,25003,4134992600,InfoGroup,2014
201436618,PILGRIM HOLINESS CHURCH,421|ELM ST,PITTSFIELD,MA,1201,25003,4134430012,InfoGroup,2014
201436600,DAVIS & MITCHELL,137|NORTH ST,PITTSFIELD,MA,1201,25003,4134990035,InfoGroup,2014
201436650,FLYNN & DAGNOLI-BENCIVENGA HMS,5|ELM ST,PITTSFIELD,MA,1201,25003,4134421733,InfoGroup,2014
201436708,COTE RENOVATION CO,2591|PO BOX,PITTSFIELD,MA,1202,25003,4134424351,InfoGroup,2014
201436634,LOMBARDI CLAIRMONT & KEEGAN,35|PEARL ST,PITTSFIELD,MA,1201,25003,4134993733,InfoGroup,2014
201436721,WHITMAN'S CRYSTAL CLEAN,2|MELROSE ST,ADAMS,MA,1220,25003,4137432521,InfoGroup,2014
201436766,BIG Y FOODS PHARMACY,1|MYRTLE ST,ADAMS,MA,1220,25003,4137435702,InfoGroup,2014
201436813,BERKSHIRE OUTDOOR,173|HOWLAND AVE,ADAMS,MA,1220,25003,4137435840,InfoGroup,2014
201436834,VIKING PUB,83|COMMERCIAL ST,ADAMS,MA,1220,25003,4137439712,InfoGroup,2014
201436827,7-ELEVEN,223|COLUMBIA ST,ADAMS,MA,1220,25003,4137430322,InfoGroup,2014
201436874,JEAN CLAUDE HARDWOOD FLOOR SVC,9|PEARL ST,ADAMS,MA,1220,25003,4137434904,InfoGroup,2014
201436912,MRA LABORATORIES,15|PRINTWORKS DR,ADAMS,MA,1220,25003,4137433927,InfoGroup,2014
201436991,PENSKE TRUCK RENTAL,71|GROVE ST,ADAMS,MA,1220,25003,4137430375,InfoGroup,2014
201437003,ST STANISLAUS RECTORY,25|HOOSAC ST,ADAMS,MA,1220,25003,4137430041,InfoGroup,2014
201437060,DUDA & HOLLAND,24|N SUMMER ST,ADAMS,MA,1220,25003,4137437643,InfoGroup,2014
201437025,ATM,73|COLUMBIA ST,ADAMS,MA,1220,25003,4130001111,InfoGroup,2014
201437112,WASHINGTON TOWN OFFICE,8|SUMMIT HILL RD,WASHINGTON,MA,1223,25003,4136235059,InfoGroup,2014
201437129,WEST BECKET CEMETERY,20|ROUTE,BECKET,MA,1223,25003,4136238934,InfoGroup,2014
201437238,HINSDALE VOLUNTEER FIREMAN'S,130|MAPLE DR,CHESHIRE,MA,1225,25003,4136550158,InfoGroup,2014
201437193,REGAL CINEMAS 10,123|OLD STATE RD,BERKSHIRE,MA,1224,25003,4134993106,InfoGroup,2014
201437255,STATE POLICE,1141|N STATE RD,CHESHIRE,MA,1225,25003,4137434700,InfoGroup,2014
201437335,MARCELLA RONALD JUSTICE-THE PC,44|LAKE ST,DALTON,MA,1226,25003,4136840566,InfoGroup,2014
201437368,PRIVATE RESOLUTION SVC,80|SLEEPY HOLW,DALTON,MA,1226,25003,4133585289,InfoGroup,2014
201437350,DALTON CLERK,462|MAIN ST,DALTON,MA,1226,25003,4136846111,InfoGroup,2014
201437405,BALANCE STAFFING,2|DEPOT ST,DALTON,MA,1226,25003,4136845177,InfoGroup,2014
201437485,ALEX SMITH PAINTING CO,54|CENTRAL AVE,DALTON,MA,1226,25003,4134424714,InfoGroup,2014
201437395,,62|ENSIGN ST,DALTON,MA,1226,25003,4136843648,InfoGroup,2014
201437476,BEK ASSOCIATES,9|CURTIS AVE,DALTON,MA,1226,25003,4136845224,InfoGroup,2014
201437549,DALTON APPEALS BOARD,462|MAIN ST,DALTON,MA,1226,25003,4136846110,InfoGroup,2014
201437585,BESSEMER,7|BOICE RD,GREAT BARRINGTON,MA,1230,25003,4135284691,InfoGroup,2014
201437601,PETER S VALLIANOS LAW OFFICE,30|STOCKBRIDGE RD,GREAT BARRINGTON,MA,1230,25003,4135280055,InfoGroup,2014
201437660,NEW MARLBOROUGH TOWN OFFICE,807|MILL RIVER SOUTHFIELD RD,NEW MARLBOROUGH,MA,1230,25003,4132290277,InfoGroup,2014
201437703,ADELSON MOYNIHAN KOWALCYZK PC,21|MECHANIC ST,GREAT BARRINGTON,MA,1230,25003,4135285699,InfoGroup,2014
201437754,CARDIAC REHABILITATION,29|LEWIS AVE,GREAT BARRINGTON,MA,1230,25003,4135280790,InfoGroup,2014
201437750,MAIN STREET CAFE,345|MAIN ST,GREAT BARRINGTON,MA,1230,25003,4135289388,InfoGroup,2014
201437831,BERKSHIRE MEDICAL CTR,780|MAIN ST,GREAT BARRINGTON,MA,1230,25003,4134472000,InfoGroup,2014
201437869,CHP HEALTH CTR,29|LEWIS AVE,GREAT BARRINGTON,MA,1230,25003,4135288580,InfoGroup,2014
201437912,,11|ROSSETER ST,GREAT BARRINGTON,MA,1230,25003,4135283514,InfoGroup,2014
201437888,RIVERSIDE CEMETERY,71|ROUTE,EGREMONT,MA,1230,25003,4135283634,InfoGroup,2014
201437957,,39|PROSPECT ST,GREAT BARRINGTON,MA,1230,25003,4135283041,InfoGroup,2014
201437986,JOE'S BAR & GRILL,124|S CHESTNUT ST,GREAT BARRINGTON,MA,1230,25003,4135281844,InfoGroup,2014
201438005,,60|COTTAGE ST,GREAT BARRINGTON,MA,1230,25003,4135289156,InfoGroup,2014
201438098,BERKSHIRE COUNTY PLUMBING SUPL,305|STOCKBRIDGE RD,GREAT BARRINGTON,MA,1230,25003,4135280056,InfoGroup,2014
201438136,REAL GUSTAVIAN,325|STOCKBRIDGE RD,GREAT BARRINGTON,MA,1230,25003,4135284440,InfoGroup,2014
201438164,BERKSHIRE EYE CTR PC,342|STOCKBRIDGE RD,GREAT BARRINGTON,MA,1230,25003,4135288848,InfoGroup,2014
201438143,MEPAL MANOR & SPA,100|STONE MANOR DR,NEW MARLBOROUGH,MA,1230,25003,4132297501,InfoGroup,2014
201438188,BILL COOKE & CO,4|HIGHLAND DR,GREAT BARRINGTON,MA,1230,25003,4135283808,InfoGroup,2014
201438307,STONINGTON PUBLISHERS,982|HOME RD,GREAT BARRINGTON,MA,1230,25003,4132299977,InfoGroup,2014
201438306,NEW IMAGE HAIR & BEAUTY SALON,224|STATE RD,GREAT BARRINGTON,MA,1230,25003,4136440123,InfoGroup,2014
201438323,DELAIR EDWARDS & KROL PC,20|LEWIS AVE,GREAT BARRINGTON,MA,1230,25003,4135280181,InfoGroup,2014
201438368,CAMP HALF MOON,9|CAMP HALF MOON RD,GREAT BARRINGTON,MA,1230,25003,4135280940,InfoGroup,2014
201438397,ZENN NEW MEDIA,50|CASTLE ST,GREAT BARRINGTON,MA,1230,25003,4135288866,InfoGroup,2014
201438441,GANS BEDDING,72|STOCKBRIDGE RD,GREAT BARRINGTON,MA,1230,25003,4135280023,InfoGroup,2014
201438476,BROOKSIDE SCHOOL,5|RAMSDELL RD,GREAT BARRINGTON,MA,1230,25003,4135280535,InfoGroup,2014
201438467,FORMEL MOTOR CO,21|VAN DEUSENVILLE RD,GREAT BARRINGTON,MA,1230,25003,4135289424,InfoGroup,2014
201438540,,20|STOCKBRIDGE RD,GREAT BARRINGTON,MA,1230,25003,4135282332,InfoGroup,2014
201438557,FAIRVIEW INTERNAL MEDICINE,116|WEST AVE,GREAT BARRINGTON,MA,1230,25003,4135288643,InfoGroup,2014
201438655,GEORGE R MINKOFF INC,26|ROWE RD,GREAT BARRINGTON,MA,1230,25003,4135284575,InfoGroup,2014
201438603,AUTOMOBILE INSPECTION STATIONS,9|CRISSEY RD,GREAT BARRINGTON,MA,1230,25003,4136453026,InfoGroup,2014
201438634,CRISSY FARM CATERING,424|STOCKBRIDGE RD,GREAT BARRINGTON,MA,1230,25003,4135288282,InfoGroup,2014
201438698,ARK MEDIA,47|RAILROAD ST,GREAT BARRINGTON,MA,1230,25003,4135280500,InfoGroup,2014
201438677,WIRELESS ZONE,740|MAIN ST,GREAT BARRINGTON,MA,1230,25003,4135288800,InfoGroup,2014
201438768,WETHERELL'S HINSDALE GARAGE,308|MAIN ST,HINSDALE,MA,1235,25003,4136552575,InfoGroup,2014
201438810,PERU LIBRARY,6|W MAIN RD,PERU,MA,1235,25003,4136558650,InfoGroup,2014
201438901,WILLIAMSVILLE INN,286|GREAT BARRINGTON RD,HOUSATONIC,MA,1236,25003,4132746118,InfoGroup,2014
201438822,HINSDALE GENERAL STORE,509|MAIN ST,HINSDALE,MA,1235,25003,4136552234,InfoGroup,2014
201439016,GLOBAL SECURITY INC,7|OCEAN ST,LANESBORO,MA,1237,25003,4134427031,InfoGroup,2014
201438962,C T SWICKER INDL,33|VICTORIA LN,LANESBORO,MA,1237,25003,4134462216,InfoGroup,2014
201439062,LAKEVIEW ORCHARD,94|OLD CHESHIRE RD,LANESBORO,MA,1237,25003,4134486009,InfoGroup,2014
201439075,JAY STREET VIDEO GAMES,655|CHESHIRE RD,LANESBORO,MA,1237,25003,4133959730,InfoGroup,2014
201439054,SEARS AUTO CTR,8|ROUTE,LANESBORO,MA,1237,25003,4133474239,InfoGroup,2014
201439109,D CONDRON CONSTRUCTION INC,721|S MAIN ST,LANESBORO,MA,1237,25003,4134997007,InfoGroup,2014
201439152,JOHN HARVARD'S RSTRNT & BRWRY,37|COREY RD,HANCOCK,MA,1237,25003,4137385500,InfoGroup,2014
201439246,BERKSHIRE COUNTY ARC CTR-DVMNT,133|QUARRY HILL RD,LEE,MA,1238,25003,4132432633,InfoGroup,2014
201439207,NBT BANK,76|PARK ST,LEE,MA,1238,25003,4132434061,InfoGroup,2014
201439269,B SAFE STORAGE,1920|CAPE ST,LEE,MA,1238,25003,4132439140,InfoGroup,2014
201439277,MC DONALD'S,370|STOCKBRIDGE RD,LEE,MA,1238,25003,4132434666,InfoGroup,2014
201439337,PAPERDILLY PRODUCTS,74|MAIN ST,LEE,MA,1238,25003,4132431928,InfoGroup,2014
201439420,APPLEGATE,279|W PARK ST,LEE,MA,1238,25003,4132434451,InfoGroup,2014
201439342,LEE OIL CO,19|FERNCLIFF AVE,LEE,MA,1238,25003,4132430977,InfoGroup,2014
201439395,BRAZABRA CORP,8|RUN WAY,LEE,MA,1238,25003,4132434690,InfoGroup,2014
201439444,102 TAVERN,1180|PLEASANT ST,LEE,MA,1238,25003,4132432192,InfoGroup,2014
201439507,LEE PREMIUM OUTLETS,17|PREMIUM OUTLETS BLVD,LEE,MA,1238,25003,4132438186,InfoGroup,2014
201439490,PARADISE ISLAND,40|MAIN ST,LEE,MA,1238,25003,4132438300,InfoGroup,2014
201439560,INGEGNI SALON,62|W CENTER ST,LEE,MA,1238,25003,4132431441,InfoGroup,2014
201439569,MODECO INC,118|RUN WAY,LEE,MA,1238,25003,4132430079,InfoGroup,2014
201439678,TONY BLAIR REAL ESTATE INC,238|MAIN ST,LEE,MA,1238,25003,4132434400,InfoGroup,2014
201439623,O'CONNELL'S CONVENIENCE PLUS,265|HOUSATONIC ST,LEE,MA,1238,25003,4132432408,InfoGroup,2014
201439694,,135|MAIN ST,LEE,MA,1238,25003,4132432051,InfoGroup,2014
201439724,FAMILY FLOWERS,108|HOUSATONIC ST,LENOX,MA,1240,25003,4136370402,InfoGroup,2014
201439806,YOUR COLOR CONNECTION INC,36|PITTSFIELD RD,LENOX,MA,1240,25003,4136370500,InfoGroup,2014
201439777,BERKSHIRE BEACON,138|WALKER ST,LENOX,MA,1240,25003,4136372250,InfoGroup,2014
201439835,CVS/PHARMACY,481|NEW LENOX RD,LENOX,MA,1240,25003,4134993141,InfoGroup,2014
201439846,KATHLEEN FRIEND M D,25|FRANKLIN ST,LENOX,MA,1240,25003,4136370522,InfoGroup,2014
201439912,CAFE LUCIA,80|CHURCH ST,LENOX,MA,1240,25003,4136372640,InfoGroup,2014
201439924,,69|CHURCH ST,LENOX,MA,1240,25003,4136370226,InfoGroup,2014
201439983,MACLEAN PLUMBING & HEATING,175|HUBBARD ST,LENOX,MA,1240,25003,4136371418,InfoGroup,2014
201440045,LENOX COMMONS,55|PITTSFIELD RD,LENOX,MA,1240,25003,4130001111,InfoGroup,2014
201440071,UNDERMOUNTAIN FARM,400|UNDER MOUNTAIN RD,LENOX,MA,1240,25003,4136373365,InfoGroup,2014
201440075,BERKSHIRE HORSEBACK ADVENTURES,293|MAIN ST,LENOX,MA,1240,25003,4136379090,InfoGroup,2014
201440116,ESTERCHEM USA,45|WALKER ST,LENOX,MA,1240,25003,4136371175,InfoGroup,2014
201440184,,68|MAIN ST,LENOX,MA,1240,25003,4136371761,InfoGroup,2014
201440097,MARSHALLS,489|PITTSFIELD RD,LENOX,MA,1240,25003,4134421044,InfoGroup,2014
201440167,EDUKAYTION GOLF,55|LEE RD,LENOX,MA,1240,25003,4136378271,InfoGroup,2014
201440219,TRI TOWN SEPTIC & SEWER SVC,480|HOUSATONIC ST,LENOX DALE,MA,1242,25003,4136371719,InfoGroup,2014
201440294,TONLINO & SONS TRUCK & EXCAVTG,1678|MONTEREY RD,MONTEREY,MA,1245,25003,4132694313,InfoGroup,2014
201440306,NOLAN SECURITIES CORP,535|MAIN RD,MONTEREY,MA,1245,25003,4135285258,InfoGroup,2014
201440312,CAMP RUN A MUCK COMPUTERS,764|PO BOX,MONTEREY,MA,1245,25003,4136448838,InfoGroup,2014
201440360,AUBUCHON HARDWARE,41|UNION ST,NORTH ADAMS,MA,1247,25003,4136633500,InfoGroup,2014
201440402,CRYSTAL HARD HAT,59|UNION ST,NORTH ADAMS,MA,1247,25003,4136640126,InfoGroup,2014
201440443,CHRISTOS FAMOUS PIZZA,20|HOLDEN ST,NORTH ADAMS,MA,1247,25003,4136623500,InfoGroup,2014
201440479,,25|MARSHALL ST,NORTH ADAMS,MA,1247,25003,4136644541,InfoGroup,2014
201440516,RICK'S QUALITY AUTO SALES,1369|S STATE ST,NORTH ADAMS,MA,1247,25003,4136622685,InfoGroup,2014
201440518,PELLEGRINI SEELEY RYAN,85|MAIN ST,NORTH ADAMS,MA,1247,25003,4137764576,InfoGroup,2014
201440530,NORTH ADAMS PLUMBING & GAS,10|MAIN ST,NORTH ADAMS,MA,1247,25003,4136623014,InfoGroup,2014
201440589,VIETNAM VETERANS OF AMERICA,54|MONROE ST,NORTH ADAMS,MA,1247,25003,4133464167,InfoGroup,2014
201440634,CHIEFTAIN REALTY,1100|MOHAWK TRL,NORTH ADAMS,MA,1247,25003,4136646656,InfoGroup,2014
201440725,EUGENE L FREEL LIBRARY,375|CHURCH ST,NORTH ADAMS,MA,1247,25003,4136625321,InfoGroup,2014
201440672,WILKINSON APPRAISAL ASSOC INC,148|AMERICAN LEGION DR,NORTH ADAMS,MA,1247,25003,4136622227,InfoGroup,2014
201440714,GUARDPLUS 24 SECURITY INC,1036|MASSACHUSETTS AVE,NORTH ADAMS,MA,1247,25003,4136622029,InfoGroup,2014
201440798,NOVTEX CORP,510|STATE RD,NORTH ADAMS,MA,1247,25003,4135634476,InfoGroup,2014
201440744,PARENTING PARTNERSHIP PROGRAM,210|STATE ST,NORTH ADAMS,MA,1247,25003,4136644725,InfoGroup,2014
201440782,GREYLOCK ANIMAL HOSPITAL INC,1028|STATE RD,NORTH ADAMS,MA,1247,25003,4136635365,InfoGroup,2014
201440840,IPHIXIT IPHONE REPAIR,44|EAGLE ST,NORTH ADAMS,MA,1247,25003,4136649142,InfoGroup,2014
201440886,MCLAIN ELECTRIC,1476|MASSACHUSETTS AVE,NORTH ADAMS,MA,1247,25003,4136644030,InfoGroup,2014
201440924,SHIPASHIRT,323|PO BOX,NORTH ADAMS,MA,1247,25003,4136639629,InfoGroup,2014
201440909,KMS SIGNS,343|STATE ST,NORTH ADAMS,MA,1247,25003,4136648059,InfoGroup,2014
201440954,TD BANK ATM,90|MAIN ST,NORTH ADAMS,MA,1247,25003,4130001111,InfoGroup,2014
201441026,NORTHERN ADAMS REG HOSPITAL,71|HOSPITAL AVE,NORTH ADAMS,MA,1247,25003,4136645000,InfoGroup,2014
201441063,NORTH ADAMS TRANSCRIPT,87|MAIN,NORTH ADAMS,MA,1247,25003,4136639456,InfoGroup,2014
201441058,VINS & VIANDES,76|MAIN ST,NORTH ADAMS,MA,1247,25003,4136632860,InfoGroup,2014
201441143,SOCIALCOPTER SOCIAL MEDIA MGMT,243|UNION ST,NORTH ADAMS,MA,1247,25003,9788703893,InfoGroup,2014
201441119,DUKE'S EQUIPMENT RENTALS,537|ASHLAND ST,NORTH ADAMS,MA,1247,25003,4136636810,InfoGroup,2014
201441195,TANZMAN MASELLI & FIELD,151|ASHLAND ST,NORTH ADAMS,MA,1247,25003,4136622020,InfoGroup,2014
201441219,COINSTAR,45|VETERANS MEMORIAL DR,NORTH ADAMS,MA,1247,25003,4130001111,InfoGroup,2014
201441279,FARMINGTON RIVER COUNTRY STORE,119|MAIN ST,OTIS,MA,1253,25003,4132696874,InfoGroup,2014
201441289,ROBERT MC MAHON ARCHITECTS,1309|MONTEREY RD,OTIS,MA,1253,25003,4132696822,InfoGroup,2014
201441330,HILLTOP ORCHARDS,508|CANAAN RD,RICHMOND,MA,1254,25003,4136983301,InfoGroup,2014
201441364,SANDISFIELD SELECTMAN,66|SANDISFIELD RD,SANDISFIELD,MA,1255,25003,4132584711,InfoGroup,2014
201441431,BERKSHIRE BARK INC,18|ELM CT,SHEFFIELD,MA,1257,25003,4132298120,InfoGroup,2014
201441394,SANDISFIELD TOWN OFFICE,66|SANDISFIELD RD,SANDISFIELD,MA,1255,25003,4132584701,InfoGroup,2014
201441508,MOON IN THE POND FARM,816|BARNUM ST,SHEFFIELD,MA,1257,25003,4132293092,InfoGroup,2014
201441595,BERKSHIRE 1802 HOUSE,48|S MAIN ST,SHEFFIELD,MA,1257,25003,4132292612,InfoGroup,2014
201441576,BERKSHIRE GMC TRUCK,1955|N MAIN ST,SHEFFIELD,MA,1257,25003,4135283200,InfoGroup,2014
201441663,,180|SODA SPRING CREEK DR,SHEFFIELD,MA,1257,25003,4132293640,InfoGroup,2014
201441608,BENS DOTTER'S PET,670|N MAIN ST,SHEFFIELD,MA,1257,25003,4132292277,InfoGroup,2014
201441711,FIRST CONGREGATIONAL CHURCH,34|MAIN ST,SOUTH EGREMONT,MA,1258,25003,4135282209,InfoGroup,2014
201441826,WHITE PINES CONDOMINIUMS,19|HAWTHORNE RD,STOCKBRIDGE,MA,1262,25003,4136371140,InfoGroup,2014
201441762,BERSHIRE THEATER FESTIVAL INC,1|YALE HILL RD,STOCKBRIDGE,MA,1262,25003,4132981073,InfoGroup,2014
201441811,TOWN OF STOCKBRIDGE,1|W. STOCKBRIDGE RD,STOCKBRIDGE,MA,1262,25003,4132985581,InfoGroup,2014
201441931,FIRST CONGREGATIONAL CHURCH,4|MAIN ST,STOCKBRIDGE,MA,1262,25003,4132983137,InfoGroup,2014
201441855,O'CONNELL'S CONVENIENCE PLUS,11|SOUTH ST,STOCKBRIDGE,MA,1262,25003,4132984036,InfoGroup,2014
